208,389 ; 21,717 ; 85,915 2020/04/22 15:00:01
208,389 ; 21,717 ; 85,915 2020/04/22 15:20:01
208,389 ; 21,717 ; 85,915 2020/04/22 15:40:01
208,389 ; 21,717 ; 85,915 2020/04/22 16:00:01
208,389 ; 21,717 ; 85,915 2020/04/22 16:20:02
208,389 ; 21,717 ; 85,915 2020/04/22 16:40:01
208,389 ; 21,717 ; 85,915 2020/04/22 17:00:01
208,389 ; 21,717 ; 85,915 2020/04/22 17:20:01
208,389 ; 21,717 ; 85,915 2020/04/22 17:40:01
208,389 ; 21,717 ; 85,915 2020/04/22 18:00:01
208,389 ; 21,717 ; 85,915 2020/04/22 18:20:02
208,389 ; 21,717 ; 85,915 2020/04/22 18:40:01
208,389 ; 21,717 ; 85,915 2020/04/22 19:00:02
208,389 ; 21,717 ; 85,915 2020/04/22 19:20:01
208,389 ; 21,717 ; 85,915 2020/04/22 19:40:02
208,389 ; 21,717 ; 85,915 2020/04/22 20:00:01
208,389 ; 21,717 ; 85,915 2020/04/22 20:20:01
208,389 ; 21,717 ; 85,915 2020/04/22 20:40:02
208,389 ; 21,717 ; 85,915 2020/04/22 23:00:01
208,389 ; 21,717 ; 85,915 2020/04/22 23:20:02
213,024 ; 22,157 ; 89,250 2020/04/23 08:40:01
213,024 ; 22,157 ; 89,250 2020/04/23 09:00:02
213,024 ; 22,157 ; 89,250 2020/04/23 09:20:02
213,024 ; 22,157 ; 89,250 2020/04/23 09:40:01
213,024 ; 22,157 ; 89,250 2020/04/23 10:00:02
213,024 ; 22,157 ; 89,250 2020/04/23 10:20:01
213,024 ; 22,157 ; 89,250 2020/04/23 10:40:01
213,024 ; 22,157 ; 89,250 2020/04/23 11:00:01
213,024 ; 22,157 ; 89,250 2020/04/23 11:20:02
213,024 ; 22,157 ; 89,250 2020/04/23 11:40:01
213,024 ; 22,157 ; 89,250 2020/04/23 12:00:01
213,024 ; 22,157 ; 89,250 2020/04/23 12:20:02
213,024 ; 22,157 ; 89,250 2020/04/23 12:40:01
213,024 ; 22,157 ; 89,250 2020/04/23 13:00:02
213,024 ; 22,157 ; 89,250 2020/04/23 13:20:01
213,024 ; 22,157 ; 89,250 2020/04/23 14:00:02
213,024 ; 22,157 ; 89,250 2020/04/23 14:20:02
213,024 ; 22,157 ; 89,250 2020/04/23 14:40:01
213,024 ; 22,157 ; 89,250 2020/04/23 15:00:01
213,024 ; 22,157 ; 89,250 2020/04/23 15:20:01
213,024 ; 22,157 ; 89,250 2020/04/23 15:40:01
213,024 ; 22,157 ; 89,250 2020/04/23 16:00:02
213,024 ; 22,157 ; 89,250 2020/04/23 16:20:02
213,024 ; 22,157 ; 89,250 2020/04/23 16:40:01
213,024 ; 22,157 ; 89,250 2020/04/23 17:00:02
213,024 ; 22,157 ; 89,250 2020/04/23 17:20:01
213,024 ; 22,157 ; 89,250 2020/04/23 17:40:01
213,024 ; 22,157 ; 89,250 2020/04/23 18:00:01
213,024 ; 22,157 ; 89,250 2020/04/23 18:20:02
213,024 ; 22,157 ; 89,250 2020/04/23 18:40:01
219,764 ; 22,524 ; 92,355 2020/04/24 10:40:01
219,764 ; 22,524 ; 92,355 2020/04/24 11:00:01
219,764 ; 22,524 ; 92,355 2020/04/24 11:20:01
219,764 ; 22,524 ; 92,355 2020/04/24 11:40:01
219,764 ; 22,524 ; 92,355 2020/04/24 12:00:01
219,764 ; 22,524 ; 92,355 2020/04/24 12:20:01
219,764 ; 22,524 ; 92,355 2020/04/24 12:40:01
219,764 ; 22,524 ; 92,355 2020/04/24 13:00:02
219,764 ; 22,524 ; 92,355 2020/04/24 13:20:01
219,764 ; 22,524 ; 92,355 2020/04/24 13:40:01
219,764 ; 22,524 ; 92,355 2020/04/24 14:00:01
219,764 ; 22,524 ; 92,355 2020/04/24 14:20:02
219,764 ; 22,524 ; 92,355 2020/04/24 14:40:01
219,764 ; 22,524 ; 92,355 2020/04/24 15:00:01
219,764 ; 22,524 ; 92,355 2020/04/24 15:20:02
219,764 ; 22,524 ; 92,355 2020/04/24 15:41:31
219,764 ; 22,524 ; 92,355 2020/04/24 16:00:01
219,764 ; 22,524 ; 92,355 2020/04/24 16:20:01
219,764 ; 22,524 ; 92,355 2020/04/24 16:40:02
219,764 ; 22,524 ; 92,355 2020/04/24 17:00:01
219,764 ; 22,524 ; 92,355 2020/04/24 17:20:01
219,764 ; 22,524 ; 92,355 2020/04/24 17:40:02
219,764 ; 22,524 ; 92,355 2020/04/24 18:00:01
219,764 ; 22,524 ; 92,355 2020/04/24 18:20:01
219,764 ; 22,524 ; 92,355 2020/04/24 18:40:01
219,764 ; 22,524 ; 92,355 2020/04/24 19:00:01
219,764 ; 22,524 ; 92,355 2020/04/24 19:20:02
219,764 ; 22,524 ; 92,355 2020/04/24 19:40:01
219,764 ; 22,524 ; 92,355 2020/04/24 20:00:01
219,764 ; 22,524 ; 92,355 2020/04/24 20:20:01
219,764 ; 22,524 ; 92,355 2020/04/24 20:40:01
219,764 ; 22,524 ; 92,355 2020/04/24 21:00:01
219,764 ; 22,524 ; 92,355 2020/04/24 21:20:01
229,422 ; 23,521 ; 120,832 2020/04/27 11:00:03
229,422 ; 23,521 ; 120,832 2020/04/27 11:20:03
229,422 ; 23,521 ; 120,832 2020/04/27 11:40:02
229,422 ; 23,521 ; 120,832 2020/04/27 12:00:01
229,422 ; 23,521 ; 120,832 2020/04/27 12:20:01
229,422 ; 23,521 ; 120,832 2020/04/27 12:40:01
229,422 ; 23,521 ; 120,832 2020/04/27 13:00:02
229,422 ; 23,521 ; 120,832 2020/04/27 13:20:02
229,422 ; 23,521 ; 120,832 2020/04/27 14:00:01
229,422 ; 23,521 ; 120,832 2020/04/27 14:20:01
229,422 ; 23,521 ; 120,832 2020/04/27 14:40:01
229,422 ; 23,521 ; 120,832 2020/04/27 15:00:01
229,422 ; 23,521 ; 120,832 2020/04/27 18:00:01
229,422 ; 23,521 ; 120,832 2020/04/27 18:20:02
229,422 ; 23,521 ; 120,832 2020/04/27 18:40:03
229,422 ; 23,521 ; 120,832 2020/04/27 19:00:03
229,422 ; 23,521 ; 120,832 2020/04/27 19:20:01
229,422 ; 23,521 ; 120,832 2020/04/27 19:40:01
229,422 ; 23,521 ; 120,832 2020/04/27 20:00:01
229,422 ; 23,521 ; 120,832 2020/04/27 20:20:01
229,422 ; 23,521 ; 120,832 2020/04/27 23:20:01
229,422 ; 23,521 ; 120,832 2020/04/27 23:40:01
232,128 ; 23,822 ; 123,903 2020/04/28 10:40:01
232,128 ; 23,822 ; 123,903 2020/04/28 11:00:01
232,128 ; 23,822 ; 123,903 2020/04/28 11:20:01
232,128 ; 23,822 ; 123,903 2020/04/28 11:40:01
232,128 ; 23,822 ; 123,903 2020/04/28 12:00:02
232,128 ; 23,822 ; 123,903 2020/04/28 12:20:01
232,128 ; 23,822 ; 123,903 2020/04/28 12:40:01
232,128 ; 23,822 ; 123,903 2020/04/28 13:00:01
232,128 ; 23,822 ; 123,903 2020/04/28 13:20:01
232,128 ; 23,822 ; 123,903 2020/04/28 13:40:01
232,128 ; 23,822 ; 123,903 2020/04/28 14:00:01
232,128 ; 23,822 ; 123,903 2020/04/28 14:20:01
232,128 ; 23,822 ; 123,903 2020/04/28 14:40:01
232,128 ; 23,822 ; 123,903 2020/04/28 15:00:02
232,128 ; 23,822 ; 123,903 2020/04/28 15:20:01
